user_id,destination,season,preferred_activity,duration,budget,hotel_price_per_night,flight_cost,total_cost,value_score,user_satisfaction,recommended_vacation
2426,Uludağ,İlkbahar,Doğa,7,28220.51,3140.6,1702.95,23687.15,3.57,4.76,Kapadokya
2427,Antalya,İlkbahar,Doğa,7,27335.53,4947.53,1421.38,36054.12,2.27,4.83,Kapadokya
2428,Antalya,Yaz,Plaj,10,63531.7,4335.5,2780.72,46135.73,4.13,5.0,Antalya
2429,Kapadokya,Yaz,Kültür,10,33822.54,1783.92,1662.59,19501.78,5.0,5.0,Kapadokya
2430,Bodrum,Yaz,Deniz,13,79439.02,4992.34,4436.37,69336.85,3.44,5.0,Bodrum
2431,Bodrum,Yaz,Deniz,13,51774.29,3645.61,4874.44,52267.32,2.97,5.0,Bodrum
2432,Uludağ,Sonbahar,Doğa,8,25761.08,2348.6,1662.36,20451.13,3.78,4.78,Uludağ
2433,Sarıkamış,Kış,Doğa,14,43182.85,2025.24,2007.84,30361.25,4.27,5.0,Sarıkamış
2434,Bodrum,Yaz,Plaj,13,86990.76,7256.1,4360.0,98689.29,2.64,5.0,Bodrum
2435,Uludağ,İlkbahar,Kayak,12,55330.73,2307.19,1233.3,28919.57,5.0,4.9,Uludağ
2436,Uludağ,Kış,Kayak,10,56132.16,4276.14,1873.16,44634.58,3.77,5.0,Uludağ
2437,Bodrum,Yaz,Deniz,5,39954.4,3800.25,4669.06,23670.33,5.0,5.0,Bodrum
2438,Sarıkamış,İlkbahar,Doğa,6,11748.07,2287.04,3396.02,17118.24,2.06,4.51,Kapadokya
2439,Uludağ,Kış,Kayak,7,30392.98,3162.66,1145.66,23284.27,3.92,5.0,Uludağ
2440,Antalya,İlkbahar,Deniz,12,37619.74,4876.63,2890.49,61410.1,1.84,4.78,Antalya
2441,Kapadokya,Sonbahar,Balon,8,14417.5,3504.47,1847.26,29882.99,1.45,5.0,Kapadokya
2442,Uludağ,Kış,Kayak,4,14230.49,4806.97,2727.07,21954.97,1.94,4.99,Uludağ
2443,Uludağ,Kış,Kayak,7,26199.79,2903.85,1506.04,21832.99,3.6,5.0,Uludağ
2444,Sarıkamış,Kış,Doğa,9,28390.23,2988.18,4870.75,31764.35,2.68,4.97,Sarıkamış
2445,Uludağ,İlkbahar,Kayak,13,60001.05,3967.75,2437.44,54018.23,3.33,4.73,Uludağ
2446,Uludağ,Kış,Kayak,7,27613.89,3779.55,2159.36,28616.21,2.89,5.0,Uludağ
2447,Antalya,Yaz,Deniz,10,49403.45,3979.47,2226.09,42020.79,3.53,5.0,Antalya
2448,Uludağ,Kış,Kayak,7,32229.4,3263.87,2244.97,25092.06,3.85,5.0,Uludağ
2449,Bodrum,İlkbahar,Deniz,4,24067.61,2781.07,2919.15,14043.42,5.0,5.0,Bodrum
2450,Antalya,Yaz,Doğa,12,47808.89,2421.47,4062.85,33120.44,4.33,5.0,Antalya
2451,Bodrum,İlkbahar,Plaj,9,19670.96,3135.38,1622.11,29840.57,1.98,4.7,Bodrum
2452,Kapadokya,Yaz,Kültür,14,24688.66,1815.41,1145.11,26560.92,2.79,5.0,Kapadokya
2453,Uludağ,Sonbahar,Doğa,7,25421.12,2528.75,1287.91,18989.17,4.02,4.8,Uludağ
2454,Bodrum,İlkbahar,Plaj,13,60035.86,2806.69,1500.87,37987.78,4.74,4.97,Bodrum
2455,Kapadokya,Yaz,Doğa,7,26262.48,2894.9,2387.97,22652.28,3.48,5.0,Kapadokya
2456,Sarıkamış,Kış,Kayak,9,39140.74,1987.64,5087.51,22976.31,5.0,5.0,Sarıkamış
2457,Kapadokya,Kış,Kültür,7,15747.71,1698.54,2171.03,14060.83,3.36,5.0,Kapadokya
2458,Sarıkamış,Kış,Kayak,3,12017.65,3131.02,3540.71,12933.78,2.79,4.98,Sarıkamış
2459,Kapadokya,Yaz,Doğa,12,24900.79,2164.5,2187.87,28161.85,2.65,5.0,Antalya
2460,Sarıkamış,İlkbahar,Doğa,12,19809.3,2173.86,2580.26,28666.53,2.07,4.51,Kapadokya
2461,Bodrum,Yaz,Deniz,13,92545.86,3120.23,4968.32,45531.25,5.0,5.0,Bodrum
2462,Kapadokya,Yaz,Balon,7,9749.31,2702.89,1768.82,20689.07,1.41,4.94,Kapadokya
2463,Antalya,Yaz,Doğa,8,50531.58,4188.33,4019.38,37526.01,4.04,5.0,Antalya
2464,Antalya,Sonbahar,Deniz,9,40742.54,4880.83,2382.95,46310.38,2.64,4.86,Antalya
2465,Kapadokya,İlkbahar,Kültür,13,34017.39,2103.66,2458.95,29806.57,3.42,5.0,Kapadokya
2466,Uludağ,Kış,Doğa,4,20677.41,2600.78,2820.1,13223.23,4.69,5.0,Uludağ
2467,Kapadokya,Sonbahar,Kültür,5,15822.75,3444.48,2449.36,19671.78,2.41,5.0,Kapadokya
2468,Antalya,Sonbahar,Doğa,5,12952.24,2154.19,2246.35,13017.31,2.99,4.9,Kapadokya
2469,Antalya,Yaz,Plaj,3,8097.37,5632.03,3209.6,20105.7,1.21,5.0,Bodrum
2470,Kapadokya,Kış,Balon,13,34550.19,3441.6,2377.73,47118.55,2.2,5.0,Kapadokya
2471,Kapadokya,Kış,Doğa,4,9052.6,1898.0,2565.97,10157.97,2.67,5.0,Sarıkamış
2472,Sarıkamış,Kış,Kayak,12,47122.61,2165.48,4645.7,30631.43,4.62,5.0,Sarıkamış
2473,Kapadokya,Yaz,Doğa,8,16362.98,1943.97,1703.06,17254.86,2.84,5.0,Antalya
2474,Sarıkamış,İlkbahar,Kayak,8,13957.25,2493.75,2428.07,22378.03,1.87,4.49,Sarıkamış
2475,Sarıkamış,İlkbahar,Kayak,6,18248.13,2593.85,3226.38,18789.5,2.91,4.59,Sarıkamış
2476,Antalya,İlkbahar,Plaj,6,27815.19,3323.86,1856.99,21800.13,3.83,4.98,Antalya
2477,Antalya,Sonbahar,Deniz,12,24437.95,2794.88,1548.41,35087.0,2.09,4.81,Antalya
2478,Kapadokya,İlkbahar,Doğa,6,25144.58,3166.7,2520.04,21520.23,3.51,5.0,Kapadokya
2479,Uludağ,Kış,Doğa,5,15149.17,5761.93,2068.62,30878.28,1.47,4.95,Sarıkamış
2480,Kapadokya,Yaz,Doğa,11,35210.52,1936.29,2680.99,23980.15,4.4,5.0,Kapadokya
2481,Uludağ,Kış,Doğa,5,26964.95,4789.73,1895.07,25843.73,3.13,5.0,Uludağ
2482,Bodrum,Yaz,Plaj,4,23581.5,4215.66,4745.12,21607.76,3.27,5.0,Bodrum
2483,Sarıkamış,Sonbahar,Kayak,14,23214.92,2509.43,3540.99,38672.95,1.8,4.48,Sarıkamış
2484,Kapadokya,Kış,Balon,11,30207.74,1377.78,1515.74,16671.27,5.0,5.0,Kapadokya
2485,Kapadokya,Sonbahar,Balon,10,45343.58,2598.03,2760.94,28741.22,4.73,5.0,Kapadokya
2486,Kapadokya,İlkbahar,Balon,6,16743.01,3435.7,2392.16,23006.36,2.18,5.0,Kapadokya
2487,Kapadokya,Kış,Balon,5,8211.1,2683.17,2232.74,15648.58,1.57,4.96,Kapadokya
2488,Uludağ,Kış,Kayak,10,43292.14,5487.06,2734.4,57604.99,2.25,5.0,Uludağ
2489,Kapadokya,Kış,Balon,5,19501.1,1254.75,1103.11,7376.88,5.0,5.0,Kapadokya
2490,Uludağ,Sonbahar,Doğa,11,48302.39,2971.99,1002.47,33694.34,4.3,4.83,Uludağ
2491,Uludağ,İlkbahar,Doğa,11,47846.56,3377.24,1498.21,38647.83,3.71,4.77,Uludağ
2492,Kapadokya,Yaz,Balon,13,44492.95,2577.09,2379.58,35881.76,3.72,5.0,Kapadokya
2493,Antalya,Yaz,Deniz,8,29804.72,4569.26,3336.47,39890.54,2.24,5.0,Antalya
2494,Sarıkamış,Kış,Doğa,11,47504.57,3781.21,2833.64,44426.93,3.21,5.0,Sarıkamış
2495,Sarıkamış,İlkbahar,Kayak,6,20716.96,2776.93,2583.42,19245.02,3.23,4.62,Sarıkamış
2496,Uludağ,Sonbahar,Kayak,6,13472.09,3883.09,1523.1,24821.65,1.63,4.56,Uludağ
2497,Antalya,Sonbahar,Deniz,5,25641.43,3179.94,3102.45,19002.15,4.05,5.0,Antalya
2498,Uludağ,İlkbahar,Doğa,14,39731.1,4374.5,1057.83,62300.81,1.91,4.59,Kapadokya
2499,Kapadokya,Yaz,Balon,13,33851.91,2853.27,1450.58,38543.12,2.63,5.0,Kapadokya
2500,Uludağ,İlkbahar,Kayak,13,39064.92,3137.58,847.55,41636.11,2.81,4.68,Uludağ
2501,Kapadokya,Kış,Kültür,14,30048.62,1643.75,1407.77,24420.26,3.69,5.0,Kapadokya
2502,Uludağ,İlkbahar,Doğa,13,54089.25,3422.43,2318.45,46809.98,3.47,4.75,Kapadokya
2503,Uludağ,İlkbahar,Kayak,11,42294.13,3123.65,1971.88,36332.0,3.49,4.75,Uludağ
2504,Antalya,Yaz,Doğa,11,36017.0,5444.55,1597.8,61487.83,1.76,5.0,Antalya
2505,Bodrum,Yaz,Deniz,5,21332.46,5374.91,4132.07,31006.59,2.06,5.0,Bodrum
2506,Uludağ,Kış,Kayak,5,26035.14,2873.36,1440.73,15807.52,4.94,5.0,Uludağ
2507,Kapadokya,Yaz,Doğa,12,41608.06,2760.48,2637.71,35763.44,3.49,5.0,Kapadokya
2508,Antalya,Sonbahar,Deniz,10,16934.41,3916.32,3349.39,42512.61,1.2,4.72,Antalya
2509,Kapadokya,Kış,Doğa,10,22447.14,3062.04,2917.22,33537.59,2.01,5.0,Uludağ
2510,Kapadokya,İlkbahar,Balon,3,10733.46,2671.04,2071.82,10084.94,3.19,5.0,Kapadokya
2511,Bodrum,İlkbahar,Deniz,7,38032.26,3763.52,3698.44,30043.11,3.8,4.88,Bodrum
2512,Uludağ,Kış,Doğa,9,38856.45,2722.11,2127.89,26626.89,4.38,5.0,Uludağ
2513,Kapadokya,İlkbahar,Balon,5,21557.51,3584.71,2826.27,20749.81,3.12,5.0,Kapadokya
2514,Sarıkamış,Kış,Kayak,6,24060.37,3453.94,4525.58,25249.25,2.86,4.99,Sarıkamış
2515,Uludağ,İlkbahar,Doğa,10,32231.02,4458.14,1359.02,45940.46,2.1,4.61,Kapadokya
2516,Sarıkamış,İlkbahar,Doğa,5,18520.58,2685.16,3148.99,16574.81,3.35,4.64,Kapadokya
2517,Kapadokya,Kış,Doğa,11,21242.6,2940.5,2550.47,34895.97,1.83,4.98,Uludağ
2518,Sarıkamış,Sonbahar,Kayak,10,19515.74,2730.33,2338.04,29641.33,1.98,4.5,Sarıkamış
2519,Sarıkamış,Kış,Kayak,13,40301.09,2910.2,2555.7,40388.31,2.99,5.0,Sarıkamış
2520,Uludağ,İlkbahar,Doğa,9,23801.49,2850.83,1814.69,27472.15,2.6,4.66,Kapadokya
2521,Antalya,Yaz,Deniz,11,62027.34,5478.61,3978.38,64243.11,2.9,5.0,Antalya
2522,Kapadokya,İlkbahar,Kültür,5,11151.09,3370.82,3857.15,20711.24,1.62,5.0,Kapadokya
2523,Kapadokya,Yaz,Kültür,3,12598.66,2565.09,1414.95,9110.22,4.15,5.0,Kapadokya
2524,Kapadokya,Yaz,Doğa,10,28316.71,3054.06,1875.6,32416.17,2.62,5.0,Antalya
2525,Kapadokya,Yaz,Kültür,9,21863.06,1333.4,2089.6,14090.18,4.65,5.0,Kapadokya
2526,Sarıkamış,Kış,Kayak,8,29462.4,3036.09,2383.77,26672.47,3.31,5.0,Sarıkamış
2527,Sarıkamış,Kış,Doğa,12,35492.35,3450.29,4247.46,45650.93,2.33,4.93,Sarıkamış
2528,Uludağ,Kış,Doğa,10,30104.14,5836.53,3023.03,61388.36,1.47,4.95,Sarıkamış
2529,Kapadokya,İlkbahar,Balon,11,31007.43,3711.31,2449.47,43273.88,2.15,5.0,Kapadokya
2530,Bodrum,İlkbahar,Plaj,6,21912.33,3697.74,1693.03,23879.45,2.75,4.78,Bodrum
2531,Bodrum,Yaz,Deniz,7,59219.55,6888.97,5179.83,53402.61,3.33,5.0,Bodrum
2532,Uludağ,Kış,Kayak,3,10866.82,4137.95,3186.56,15600.41,2.09,5.0,Uludağ
2533,Kapadokya,Yaz,Doğa,7,11469.25,2902.7,2540.06,22858.97,1.51,4.95,Antalya
2534,Bodrum,Yaz,Plaj,4,36045.98,4370.34,2785.02,20266.39,5.0,5.0,Bodrum
2535,Sarıkamış,İlkbahar,Doğa,8,24617.5,2506.07,1623.96,21672.49,3.41,4.64,Kapadokya
2536,Kapadokya,Kış,Doğa,5,14074.98,3304.08,2946.76,19467.14,2.17,5.0,Uludağ
2537,Kapadokya,Sonbahar,Kültür,3,12480.0,1600.68,2370.94,7172.97,5.0,5.0,Kapadokya
2538,Kapadokya,Yaz,Kültür,7,22383.06,1442.17,1478.88,11574.1,5.0,5.0,Kapadokya
2539,Sarıkamış,Kış,Doğa,8,21678.87,2090.2,4275.94,20997.57,3.1,5.0,Sarıkamış
2540,Bodrum,Yaz,Plaj,6,29299.74,4946.27,4317.44,33995.05,2.59,5.0,Bodrum
2541,Sarıkamış,İlkbahar,Kayak,5,11820.6,2534.31,3766.71,16438.28,2.16,4.52,Sarıkamış
2542,Kapadokya,Yaz,Balon,11,37212.71,1614.68,1125.8,18887.27,5.0,5.0,Kapadokya
2543,Kapadokya,Kış,Doğa,14,34725.98,2284.15,2912.52,34890.57,2.99,5.0,Sarıkamış
2544,Sarıkamış,Kış,Doğa,7,20825.61,2680.67,3474.58,22239.3,2.81,4.98,Sarıkamış
2545,Sarıkamış,Kış,Doğa,5,16390.49,3561.4,3419.45,21226.45,2.32,4.93,Sarıkamış
2546,Kapadokya,Yaz,Balon,3,5133.82,2322.3,2548.12,9515.03,1.62,4.96,Kapadokya
2547,Bodrum,Yaz,Plaj,7,33254.11,7381.71,3984.56,55656.5,1.79,5.0,Bodrum
2548,Bodrum,Sonbahar,Plaj,7,36165.87,5018.12,1769.51,36896.33,2.94,4.79,Bodrum
2549,Uludağ,Sonbahar,Doğa,3,15708.91,3640.36,2472.22,13393.31,3.52,4.75,Kapadokya
2550,Kapadokya,Kış,Doğa,9,26770.43,1295.69,2442.95,14104.14,5.0,5.0,Kapadokya
2551,Bodrum,İlkbahar,Plaj,12,67262.93,3804.86,1702.54,47360.88,4.26,4.93,Bodrum
2552,Kapadokya,İlkbahar,Balon,11,45833.92,2790.42,1778.0,32472.62,4.23,5.0,Kapadokya
2553,Kapadokya,Sonbahar,Kültür,8,22839.29,2855.2,1672.71,24514.31,2.8,5.0,Kapadokya
2554,Antalya,Yaz,Doğa,4,13165.33,2872.23,1894.42,13383.34,2.95,5.0,Antalya
2555,Bodrum,Yaz,Deniz,6,29610.04,7709.25,2324.5,48580.02,1.83,5.0,Bodrum
2556,Sarıkamış,Kış,Doğa,11,41526.44,3889.77,4612.2,47399.67,2.63,4.96,Sarıkamış
2557,Kapadokya,İlkbahar,Balon,10,23827.84,1909.09,2380.02,21470.94,3.33,5.0,Kapadokya
2558,Antalya,Yaz,Plaj,3,20188.48,5830.81,3888.89,21381.31,2.83,5.0,Antalya
2559,Sarıkamış,Kış,Doğa,14,50567.93,2995.08,4826.99,46758.05,3.24,5.0,Sarıkamış
2560,Uludağ,Kış,Doğa,10,58217.26,3617.21,2338.5,38510.6,4.54,5.0,Uludağ
2561,Sarıkamış,İlkbahar,Kayak,14,32928.35,1988.2,1641.51,29476.29,3.35,4.64,Sarıkamış
2562,Antalya,Yaz,Doğa,10,52736.48,3379.05,2134.47,35924.99,4.4,5.0,Antalya
2563,Bodrum,Yaz,Deniz,9,68542.57,4231.86,2550.49,40637.21,5.0,5.0,Bodrum
2564,Antalya,Sonbahar,Plaj,12,31072.92,2813.88,3229.15,36995.75,2.52,4.85,Antalya
2565,Kapadokya,Yaz,Doğa,7,13353.73,2447.54,1742.22,18875.03,2.12,5.0,Antalya
2566,Kapadokya,Sonbahar,Kültür,7,12904.76,1629.07,2642.93,14046.41,2.76,5.0,Kapadokya
2567,Kapadokya,Kış,Kültür,3,13381.08,1825.57,1980.08,7456.79,5.0,5.0,Kapadokya
2568,Sarıkamış,Kış,Kayak,6,23348.39,2710.88,3570.27,19835.56,3.53,5.0,Sarıkamış
2569,Kapadokya,Sonbahar,Kültür,3,6920.42,4192.31,1433.9,14010.82,1.48,5.0,Kapadokya
2570,Bodrum,Sonbahar,Deniz,3,20126.05,4098.83,1360.08,13656.57,4.42,4.94,Bodrum
2571,Antalya,İlkbahar,Deniz,9,25038.0,1670.2,2753.94,17785.71,4.22,5.0,Antalya
2572,Bodrum,İlkbahar,Plaj,5,20201.58,5376.56,3478.55,30361.36,2.0,4.7,Bodrum
2573,Sarıkamış,Sonbahar,Doğa,6,14904.12,1805.47,3109.99,13942.83,3.21,4.62,Kapadokya
2574,Bodrum,Sonbahar,Deniz,11,50090.23,5656.84,2666.21,64891.4,2.32,4.73,Bodrum
2575,Kapadokya,Yaz,Balon,12,39306.8,3422.9,2271.9,43346.71,2.72,5.0,Kapadokya
2576,Sarıkamış,İlkbahar,Doğa,12,30438.85,1701.45,3831.57,24248.92,3.77,4.68,Sarıkamış
2577,Uludağ,Kış,Doğa,9,36970.84,5792.78,1803.63,53938.69,2.06,5.0,Uludağ
2578,Bodrum,Sonbahar,Plaj,7,23722.46,4794.29,1712.7,35272.7,2.02,4.7,Bodrum
2579,Bodrum,İlkbahar,Deniz,4,27426.47,2501.52,1733.51,11739.57,5.0,5.0,Bodrum
2580,Bodrum,Yaz,Plaj,9,26019.02,2922.27,4807.16,31107.59,2.51,5.0,Bodrum
2581,Kapadokya,Kış,Doğa,3,7602.99,2708.61,2850.49,10976.32,2.08,5.0,Sarıkamış
2582,Kapadokya,İlkbahar,Balon,7,33444.12,4406.71,3489.48,34336.46,2.92,5.0,Kapadokya
2583,Bodrum,Yaz,Deniz,3,26165.62,4167.27,2249.01,14750.82,5.0,5.0,Bodrum
2584,Sarıkamış,Sonbahar,Doğa,11,27455.26,1912.31,3194.03,24229.41,3.4,4.64,Kapadokya
2585,Uludağ,Sonbahar,Doğa,7,33574.9,3268.9,1738.86,24621.16,4.09,4.81,Uludağ
2586,Sarıkamış,Kış,Doğa,6,26498.37,3643.51,3484.25,25345.3,3.14,5.0,Sarıkamış
2587,Kapadokya,Kış,Kültür,11,21438.57,1238.85,1959.4,15586.8,4.13,5.0,Kapadokya
2588,Kapadokya,Yaz,Doğa,5,19909.05,3223.0,2160.09,18275.06,3.27,5.0,Antalya
2589,Uludağ,Kış,Kayak,14,72736.89,4348.97,1232.99,62118.52,3.51,5.0,Uludağ
2590,Kapadokya,Yaz,Kültür,14,39331.2,2749.83,1421.38,39918.96,2.96,5.0,Kapadokya
2591,Kapadokya,Yaz,Balon,11,19296.47,2134.72,2461.12,25943.04,2.23,5.0,Kapadokya
2592,Antalya,Yaz,Deniz,5,35514.57,2589.76,1772.82,14721.6,5.0,5.0,Antalya
2593,Bodrum,Yaz,Plaj,7,25119.7,4384.52,4062.0,34753.62,2.17,5.0,Bodrum
2594,Uludağ,İlkbahar,Kayak,4,20454.13,2967.69,2339.85,14210.62,4.32,4.83,Uludağ
2595,Bodrum,İlkbahar,Deniz,14,58551.66,5298.46,3504.1,77682.58,2.26,4.73,Bodrum
2596,Sarıkamış,Kış,Kayak,6,16811.51,2890.32,3525.83,20867.76,2.42,4.94,Sarıkamış
2597,Antalya,Yaz,Plaj,3,14911.24,4997.53,2363.96,17356.55,2.58,5.0,Antalya
2598,Kapadokya,Yaz,Doğa,13,46289.59,2895.39,2128.81,39768.84,3.49,5.0,Kapadokya
2599,Uludağ,Sonbahar,Kayak,3,12755.35,2615.93,1471.26,9319.04,4.11,4.81,Uludağ
2600,Uludağ,Kış,Kayak,7,24618.52,4529.51,1188.51,32895.09,2.25,5.0,Uludağ
2601,Antalya,İlkbahar,Deniz,7,16956.53,3139.14,3182.2,25156.15,2.02,4.8,Antalya
2602,Antalya,Yaz,Deniz,9,44943.81,5782.72,2410.84,54455.35,2.48,5.0,Antalya
2603,Sarıkamış,Sonbahar,Kayak,12,34505.34,1564.26,3189.48,21960.55,4.71,4.77,Sarıkamış
2604,Uludağ,İlkbahar,Doğa,9,23500.44,3038.9,1453.38,28803.47,2.45,4.64,Kapadokya
2605,Uludağ,İlkbahar,Kayak,10,37007.67,2056.72,2382.74,22949.91,4.84,4.88,Uludağ
2606,Kapadokya,Sonbahar,Kültür,10,28085.59,2401.82,1491.6,25509.82,3.3,5.0,Kapadokya
2607,Bodrum,İlkbahar,Deniz,14,80291.5,3115.33,1849.73,45464.39,5.0,5.0,Bodrum
2608,Uludağ,Kış,Doğa,14,60424.62,5511.17,1455.86,78612.19,2.31,5.0,Uludağ
2609,Kapadokya,Kış,Doğa,4,12365.67,3314.28,1789.08,15046.22,2.47,5.0,Sarıkamış
2610,Sarıkamış,Kış,Doğa,3,9666.35,3345.19,4579.01,14614.6,1.98,4.9,Sarıkamış
2611,Antalya,Sonbahar,Deniz,7,13557.68,2401.49,2450.97,19261.38,2.11,4.81,Antalya
2612,Bodrum,Yaz,Plaj,4,31096.54,3880.17,4040.89,19561.59,4.77,5.0,Bodrum
2613,Kapadokya,Yaz,Kültür,14,43062.24,3286.77,2842.06,48856.78,2.64,5.0,Kapadokya
2614,Kapadokya,Yaz,Kültür,12,28954.41,1493.46,1865.41,19786.93,4.39,5.0,Kapadokya
2615,Bodrum,Yaz,Deniz,4,34615.13,5990.16,4893.44,28854.09,3.6,5.0,Bodrum
2616,Kapadokya,Yaz,Kültür,5,11807.43,1754.55,1444.78,10217.55,3.47,5.0,Kapadokya
2617,Antalya,Sonbahar,Doğa,8,39979.02,4716.49,2376.58,40108.47,2.99,4.9,Kapadokya
2618,Sarıkamış,Kış,Kayak,14,46704.79,2242.46,4497.72,35892.09,3.9,5.0,Sarıkamış
2619,Sarıkamış,Kış,Doğa,7,17842.33,3532.54,4140.33,28868.11,1.85,4.89,Sarıkamış
2620,Bodrum,Sonbahar,Deniz,10,38459.09,5755.44,2939.8,60494.19,1.91,4.69,Bodrum
2621,Bodrum,Yaz,Plaj,5,24494.04,4738.88,3805.99,27500.38,2.67,5.0,Bodrum
2622,Antalya,İlkbahar,Doğa,3,8368.73,2069.96,1297.4,7507.29,3.34,4.93,Kapadokya
2623,Uludağ,Kış,Doğa,7,28249.85,3073.37,1774.47,23288.05,3.64,5.0,Uludağ
2624,Sarıkamış,Kış,Kayak,13,42917.16,3591.33,2502.83,49190.07,2.62,4.96,Sarıkamış
2625,Kapadokya,Yaz,Kültür,11,39840.66,2533.96,1474.94,29348.52,4.07,5.0,Kapadokya
2626,Uludağ,Kış,Kayak,8,26855.69,2766.53,2549.35,24681.57,3.26,5.0,Uludağ
2627,Kapadokya,Kış,Kültür,6,9516.18,1626.83,1438.66,11199.66,2.55,5.0,Kapadokya
2628,Uludağ,İlkbahar,Kayak,8,27736.06,2507.9,914.84,20978.04,3.97,4.8,Uludağ
2629,Uludağ,Sonbahar,Kayak,8,26967.47,4168.36,2242.88,35589.79,2.27,4.63,Uludağ
2630,Kapadokya,Yaz,Kültür,9,32344.1,2805.34,1741.91,26990.01,3.6,5.0,Kapadokya
2631,Kapadokya,Kış,Doğa,8,21676.96,1922.22,1542.83,16920.58,3.84,5.0,Kapadokya
2632,Kapadokya,Sonbahar,Doğa,13,59581.66,2774.07,3061.18,39124.1,4.57,5.0,Kapadokya
2633,Uludağ,Sonbahar,Doğa,9,40662.29,2577.83,946.29,24146.74,5.0,4.9,Uludağ
2634,Antalya,Yaz,Doğa,5,25072.14,2041.89,2034.21,12243.64,5.0,5.0,Antalya
2635,Sarıkamış,İlkbahar,Doğa,5,14826.01,1714.97,2613.51,11188.34,3.98,4.7,Sarıkamış
2636,Kapadokya,İlkbahar,Balon,8,36861.13,3879.83,1518.37,32556.98,3.4,5.0,Kapadokya
2637,Uludağ,Sonbahar,Doğa,4,9172.12,3127.92,2271.58,14783.26,1.86,4.59,Kapadokya
2638,Bodrum,Yaz,Deniz,3,11591.7,4491.03,3726.4,17199.49,2.02,5.0,Bodrum
2639,Kapadokya,Kış,Doğa,3,10097.89,1523.63,2890.32,7461.21,4.06,5.0,Kapadokya
2640,Kapadokya,Sonbahar,Balon,7,26677.33,1643.74,3722.65,15228.8,5.0,5.0,Kapadokya
2641,Kapadokya,Kış,Doğa,11,24927.38,2740.83,1939.78,32088.92,2.33,5.0,Sarıkamış
2642,Kapadokya,Sonbahar,Doğa,6,15004.02,3218.53,1627.18,20938.35,2.15,5.0,Kapadokya
2643,Uludağ,Kış,Kayak,10,48062.99,3787.97,1208.7,39088.39,3.69,5.0,Uludağ
2644,Uludağ,Kış,Kayak,10,44091.9,3586.32,2275.53,38138.76,3.47,5.0,Uludağ
2645,Uludağ,İlkbahar,Kayak,11,27563.14,4030.25,1183.74,45516.54,1.82,4.58,Uludağ
2646,Sarıkamış,Kış,Doğa,14,43750.43,3038.38,3399.25,45936.52,2.86,4.99,Sarıkamış
2647,Bodrum,Yaz,Plaj,14,38737.57,3726.76,4593.43,56768.04,2.05,5.0,Bodrum
2648,Bodrum,Yaz,Deniz,7,32616.39,3516.92,3123.52,27741.96,3.53,5.0,Bodrum
2649,Uludağ,Sonbahar,Doğa,3,12708.05,4377.28,1152.09,14283.93,2.67,4.67,Kapadokya
2650,Antalya,Sonbahar,Doğa,3,18306.28,4688.98,1266.68,15333.61,3.58,4.96,Antalya
2651,Bodrum,İlkbahar,Plaj,8,18253.74,3094.78,2027.23,26785.49,2.04,4.7,Bodrum
2652,Uludağ,Kış,Doğa,14,43159.67,5598.26,1219.92,79595.61,1.63,4.96,Sarıkamış
2653,Antalya,Yaz,Deniz,4,17274.93,2303.03,3343.95,12556.06,4.13,5.0,Antalya
2654,Bodrum,Yaz,Plaj,12,81853.09,5148.22,3200.1,64978.76,3.78,5.0,Bodrum
2655,Antalya,Yaz,Doğa,7,26827.64,3958.91,3142.28,30854.65,2.61,5.0,Antalya
2656,Sarıkamış,Sonbahar,Doğa,4,11540.56,2626.54,2444.15,12950.29,2.67,4.57,Kapadokya
2657,Uludağ,Kış,Kayak,8,31708.96,5844.29,2106.26,48860.6,1.95,4.99,Uludağ
2658,Bodrum,İlkbahar,Deniz,13,43137.99,4094.79,1513.69,54746.01,2.36,4.74,Bodrum
2659,Antalya,Yaz,Doğa,9,41688.89,1998.08,3573.81,21556.54,5.0,5.0,Antalya
2660,Sarıkamış,Kış,Kayak,3,12821.22,3859.35,2188.7,13766.74,2.79,4.98,Sarıkamış
2661,Uludağ,Kış,Kayak,11,44015.69,5258.86,3057.42,60904.84,2.17,5.0,Uludağ
2662,Kapadokya,İlkbahar,Doğa,10,37599.22,3120.26,2428.6,33631.24,3.35,5.0,Kapadokya
2663,Sarıkamış,İlkbahar,Doğa,11,33115.7,2645.41,1835.0,30934.47,3.21,4.62,Kapadokya
2664,Antalya,Sonbahar,Plaj,13,46297.3,4502.3,1333.75,59863.69,2.32,4.83,Antalya
2665,Sarıkamış,Kış,Doğa,10,28110.96,2325.33,2808.84,26062.11,3.24,5.0,Sarıkamış
2666,Kapadokya,Yaz,Doğa,11,41301.38,3406.15,1011.88,38479.48,3.22,5.0,Antalya
2667,Kapadokya,Sonbahar,Doğa,8,14146.56,3190.46,2399.94,27923.59,1.52,5.0,Kapadokya
2668,Uludağ,Sonbahar,Kayak,7,22269.4,4495.49,2460.06,33928.52,1.97,4.6,Uludağ
2669,Uludağ,Kış,Kayak,11,59742.75,5812.92,3012.12,66954.23,2.68,5.0,Uludağ
2670,Uludağ,Kış,Doğa,13,75390.54,4915.97,1974.35,65881.96,3.43,5.0,Uludağ
2671,Sarıkamış,Sonbahar,Kayak,12,39031.23,2043.69,1879.77,26404.1,4.43,4.74,Sarıkamış
