user_id,destination,season,preferred_activity,duration,budget,hotel_price_per_night,flight_cost,total_cost,value_score,user_satisfaction,recommended_vacation
1215,Kapadokya,Sonbahar,Kültür,6,14336.2,1936.48,1335.63,12954.53,3.32,5.0,Kapadokya
1216,Bodrum,İlkbahar,Plaj,11,17273.32,3116.07,1362.91,35639.67,1.45,4.65,Bodrum
1217,Sarıkamış,Sonbahar,Kayak,5,4679.74,1758.61,1855.34,10648.41,1.32,4.43,Sarıkamış
1218,Antalya,Sonbahar,Kültür,8,13711.03,997.34,2434.62,10413.36,3.95,5.0,Antalya
1219,Kapadokya,Sonbahar,Doğa,13,42955.94,1716.36,1223.92,23536.55,5.0,5.0,Kapadokya
1220,Kapadokya,Yaz,Kültür,4,11230.24,1495.43,914.27,6896.01,4.89,5.0,Kapadokya
1221,Bodrum,İlkbahar,Plaj,14,42965.07,3560.4,2301.01,52146.56,2.47,4.75,Bodrum
1222,Bodrum,Yaz,Plaj,14,62035.37,5199.03,2960.58,75747.02,2.46,5.0,Bodrum
1223,Bodrum,Kış,Kültür,11,32398.44,1522.63,2729.49,19478.45,4.99,5.0,Bodrum
1224,Uludağ,Yaz,Doğa,9,31625.19,2269.97,688.46,21118.22,4.49,4.85,Uludağ
1225,Antalya,İlkbahar,Kültür,7,11276.69,2544.25,2339.79,20149.52,1.68,4.77,Kapadokya
1226,Kapadokya,Sonbahar,Kültür,10,18331.27,1174.05,2606.55,14347.02,3.83,5.0,Kapadokya
1227,Kapadokya,Sonbahar,Kültür,10,13987.85,945.15,1519.79,10971.32,3.82,5.0,Kapadokya
1228,Bodrum,Kış,Plaj,4,10823.1,2656.96,2037.88,12665.74,2.56,4.76,Bodrum
1229,Kapadokya,Yaz,Doğa,12,27079.64,2394.19,1992.82,30723.06,2.64,5.0,Antalya
1230,Antalya,Kış,Doğa,12,18928.46,1676.65,1338.75,21458.59,2.65,4.86,Sarıkamış
1231,Antalya,Sonbahar,Doğa,9,14726.16,1015.7,1695.59,10836.87,4.08,5.0,Antalya
1232,Sarıkamış,Kış,Kayak,14,18380.45,1625.12,2426.45,25178.1,2.19,4.92,Sarıkamış
1233,Antalya,İlkbahar,Plaj,12,33561.93,2042.65,1105.42,25617.23,3.93,4.99,Antalya
1234,Antalya,İlkbahar,Plaj,4,5374.25,1318.25,2385.26,7658.24,2.11,4.81,Antalya
1235,Antalya,İlkbahar,Plaj,8,16506.95,1944.71,2457.92,18015.61,2.75,4.87,Antalya
1236,Bodrum,Kış,Kültür,4,12094.63,1373.3,2728.17,8221.38,4.41,4.94,Bodrum
1237,Bodrum,Yaz,Plaj,7,19891.49,4947.12,2067.41,36697.24,1.63,5.0,Antalya
1238,Uludağ,İlkbahar,Doğa,13,37184.98,1864.33,1419.85,25656.14,4.35,4.83,Uludağ
1239,Bodrum,Yaz,Kültür,12,53488.05,3306.36,1987.55,41663.92,3.85,5.0,Bodrum
1240,Bodrum,İlkbahar,Kültür,8,10757.95,1680.28,2669.83,16112.04,2.0,4.7,Kapadokya
1241,Antalya,İlkbahar,Plaj,5,5046.4,1519.41,1867.53,9464.6,1.6,4.76,Antalya
1242,Antalya,Sonbahar,Doğa,9,9545.99,2799.81,2428.2,27626.51,1.04,4.7,Kapadokya
1243,Bodrum,Kış,Plaj,6,12936.95,2178.52,1241.34,14312.44,2.71,4.77,Bodrum
1244,Antalya,Sonbahar,Plaj,5,10229.35,2412.24,1371.72,13432.95,2.28,4.83,Antalya
1245,Bodrum,Sonbahar,Plaj,11,28592.1,1541.91,1822.7,18783.71,4.57,4.96,Bodrum
1246,Bodrum,Sonbahar,Plaj,11,12241.3,1225.37,1917.75,15396.81,2.39,4.74,Bodrum
1247,Bodrum,İlkbahar,Plaj,8,11652.61,3525.95,1817.42,30025.03,1.16,4.62,Bodrum
1248,Uludağ,Yaz,Kayak,5,12753.92,3120.27,1658.24,17259.58,2.22,4.62,Uludağ
1249,Antalya,Kış,Doğa,12,13642.82,2563.39,1699.96,32460.61,1.26,4.73,Uludağ
1250,Sarıkamış,İlkbahar,Doğa,14,22983.66,1667.99,2530.54,25882.36,2.66,4.57,Kapadokya
1251,Antalya,Sonbahar,Plaj,5,9590.17,2787.34,918.47,14855.17,1.94,4.79,Antalya
1252,Uludağ,Sonbahar,Kayak,7,14107.68,1597.34,1131.11,12312.5,3.44,4.74,Uludağ
1253,Uludağ,Sonbahar,Doğa,8,18356.54,3349.14,667.85,27461.01,2.01,4.6,Kapadokya
1254,Sarıkamış,Sonbahar,Doğa,14,22695.94,655.38,1806.08,10981.4,5.0,4.8,Sarıkamış
1255,Kapadokya,Yaz,Kültür,12,16505.01,868.34,1340.67,11760.7,4.21,5.0,Kapadokya
1256,Uludağ,Sonbahar,Kayak,3,8143.92,1929.7,1672.83,7461.91,3.27,4.73,Uludağ
1257,Bodrum,Kış,Kültür,12,35374.04,2613.05,908.95,32265.56,3.29,4.83,Bodrum
1258,Antalya,Yaz,Kültür,13,52900.91,3301.02,1576.91,44490.21,3.57,5.0,Antalya
1259,Uludağ,Sonbahar,Doğa,5,12639.03,3241.35,1497.77,17704.5,2.14,4.61,Kapadokya
1260,Uludağ,Yaz,Kayak,13,32129.88,1933.8,1956.56,27095.97,3.56,4.76,Uludağ
1261,Kapadokya,İlkbahar,Doğa,14,18039.57,2881.58,1616.25,41958.34,1.29,5.0,Kapadokya
1262,Kapadokya,Kış,Doğa,8,16517.78,2229.72,1138.77,18976.51,2.61,5.0,Uludağ
1263,Antalya,Sonbahar,Kültür,10,9719.87,1227.08,1712.23,13983.07,2.09,4.81,Kapadokya
1264,Antalya,Kış,Plaj,4,8962.05,2730.3,868.48,11789.66,2.28,4.83,Antalya
1265,Sarıkamış,Sonbahar,Kayak,3,4287.68,716.73,2857.02,5007.21,2.57,4.56,Sarıkamış
1266,Bodrum,İlkbahar,Plaj,4,17570.92,2036.86,2080.86,10228.31,5.0,5.0,Bodrum
1267,Uludağ,Yaz,Kayak,13,42217.99,2963.57,1090.9,39617.27,3.2,4.72,Uludağ
1268,Sarıkamış,İlkbahar,Kayak,7,6395.06,1546.25,1497.45,12321.2,1.56,4.46,Sarıkamış
1269,Antalya,Kış,Plaj,9,21043.22,2360.08,835.8,22076.52,2.86,4.89,Antalya
1270,Antalya,Yaz,Doğa,5,21002.95,1692.55,2675.44,11138.21,5.0,5.0,Antalya
1271,Bodrum,İlkbahar,Plaj,11,36345.87,2205.44,1044.97,25304.82,4.31,4.93,Bodrum
1272,Kapadokya,Kış,Doğa,3,2820.09,716.96,1913.19,4064.06,2.08,5.0,Sarıkamış
1273,Kapadokya,Kış,Kültür,14,33553.58,2350.53,2195.21,35102.63,2.87,5.0,Kapadokya
1274,Sarıkamış,İlkbahar,Doğa,11,21241.11,1152.73,2292.09,14972.13,4.26,4.73,Sarıkamış
1275,Bodrum,Kış,Plaj,11,35918.84,3355.02,2411.05,39316.27,2.74,4.77,Bodrum
1276,Antalya,Yaz,Doğa,10,36994.7,1905.66,2073.72,21130.35,5.0,5.0,Antalya
1277,Antalya,Kış,Kültür,4,13322.3,1801.27,1745.05,8950.14,4.47,5.0,Antalya
1278,Bodrum,Kış,Plaj,12,23653.95,2309.75,2104.21,29821.16,2.38,4.74,Bodrum
1279,Uludağ,Sonbahar,Doğa,4,7041.33,1620.72,1111.07,7593.96,2.78,4.68,Kapadokya
1280,Kapadokya,İlkbahar,Doğa,7,16512.67,1337.34,2029.25,11390.65,4.35,5.0,Kapadokya
1281,Antalya,Yaz,Kültür,3,4257.1,1777.34,1939.08,7271.1,1.76,5.0,Antalya
1282,Sarıkamış,Sonbahar,Doğa,14,10111.67,1426.18,2048.31,22014.81,1.38,4.44,Kapadokya
1283,Bodrum,Yaz,Plaj,14,46876.95,4248.42,2287.22,61765.05,2.28,5.0,Bodrum
1284,Kapadokya,Kış,Kültür,7,17381.56,778.59,1054.95,6505.08,5.0,5.0,Kapadokya
1285,Antalya,Kış,Plaj,14,44375.32,1220.66,1331.66,18420.94,5.0,5.0,Antalya
1286,Bodrum,Yaz,Kültür,12,60200.81,2922.06,2949.22,38013.98,4.75,5.0,Bodrum
1287,Uludağ,Kış,Kayak,7,23464.43,4275.17,2243.96,32170.15,2.19,5.0,Uludağ
1288,Antalya,İlkbahar,Kültür,14,15681.27,2500.34,1636.18,36640.9,1.28,4.73,Kapadokya
1289,Uludağ,Kış,Doğa,3,6220.27,2391.65,1370.6,8545.55,2.18,5.0,Uludağ
1290,Uludağ,Kış,Kayak,4,13370.77,3567.2,1075.17,15343.97,2.61,5.0,Uludağ
1291,Bodrum,İlkbahar,Plaj,11,46245.75,3208.76,2371.08,37667.46,3.68,4.87,Bodrum
1292,Uludağ,Yaz,Kayak,6,8505.32,2635.11,1476.54,17287.18,1.48,4.55,Uludağ
1293,Sarıkamış,Yaz,Kayak,6,11418.55,934.96,1561.06,7170.83,4.78,4.78,Sarıkamış
1294,Bodrum,Sonbahar,Plaj,5,14659.67,2385.42,1497.42,13424.52,3.28,4.83,Bodrum
1295,Sarıkamış,Sonbahar,Doğa,8,11224.31,1480.91,2398.63,14245.88,2.36,4.54,Kapadokya
1296,Antalya,Sonbahar,Doğa,7,21101.69,1808.16,1246.11,13903.21,4.55,5.0,Antalya
1297,Sarıkamış,Yaz,Kayak,14,16879.35,1730.84,1712.78,25944.47,1.95,4.5,Sarıkamış
1298,Bodrum,Yaz,Kültür,10,33084.45,2851.32,1972.02,30485.18,3.26,5.0,Bodrum
1299,Kapadokya,Sonbahar,Kültür,13,37704.55,1443.75,2708.34,21477.15,5.0,5.0,Kapadokya
1300,Bodrum,Yaz,Plaj,3,8680.06,4866.65,1449.24,16049.2,1.62,5.0,Antalya
1301,Bodrum,Kış,Plaj,9,35523.19,1789.11,1326.66,17428.64,5.0,5.0,Bodrum
1302,Bodrum,İlkbahar,Kültür,12,46062.03,1248.21,2638.66,17617.24,5.0,5.0,Bodrum
1303,Uludağ,Kış,Kayak,9,27421.31,3833.33,1545.01,36044.99,2.28,5.0,Uludağ
1304,Bodrum,Yaz,Plaj,10,49596.08,4348.38,1425.68,44909.46,3.31,5.0,Bodrum
1305,Sarıkamış,Yaz,Kayak,6,4717.86,1368.09,2946.79,11155.32,1.27,4.43,Sarıkamış
1306,Sarıkamış,İlkbahar,Doğa,12,25027.6,1960.87,2718.65,26249.15,2.86,4.59,Kapadokya
1307,Kapadokya,Yaz,Doğa,10,15955.48,716.76,1363.59,8531.18,5.0,5.0,Kapadokya
1308,Kapadokya,Kış,Kültür,13,18230.0,1552.18,1619.76,21798.13,2.51,5.0,Kapadokya
1309,Bodrum,Yaz,Plaj,4,21177.06,4831.77,1465.81,20792.89,3.06,5.0,Bodrum
1310,Bodrum,Sonbahar,Plaj,7,8977.7,3005.64,2539.26,23578.75,1.14,4.61,Bodrum
1311,Bodrum,Yaz,Kültür,6,31047.35,4865.93,1825.25,31020.82,3.0,5.0,Bodrum
1312,Uludağ,Kış,Kayak,3,6004.98,1691.2,2091.08,7164.69,2.51,5.0,Uludağ
1313,Sarıkamış,Yaz,Kayak,13,12646.35,1537.93,1000.8,20993.96,1.81,4.48,Sarıkamış
1314,Sarıkamış,İlkbahar,Kayak,4,6804.45,1223.89,2791.29,7686.87,2.66,4.57,Sarıkamış
1315,Bodrum,Sonbahar,Kültür,4,6949.59,1089.21,1036.29,5393.13,3.87,4.89,Bodrum
1316,Antalya,Kış,Plaj,14,36817.1,2983.71,1920.36,43692.37,2.53,4.85,Antalya
1317,Antalya,Kış,Plaj,13,37894.42,1960.49,2202.22,27688.61,4.11,5.0,Antalya
1318,Antalya,Yaz,Plaj,10,37396.32,3105.99,1212.37,32272.25,3.48,5.0,Antalya
1319,Antalya,Yaz,Plaj,3,5894.1,3837.84,1390.33,12903.85,1.37,5.0,Bodrum
1320,Kapadokya,İlkbahar,Kültür,4,11781.46,1211.95,1749.12,6596.9,5.0,5.0,Kapadokya
1321,Kapadokya,Yaz,Kültür,3,3080.04,2344.71,1949.49,8983.62,1.03,4.9,Antalya
1322,Bodrum,Sonbahar,Plaj,4,7005.26,2325.55,2364.31,11666.5,1.8,4.68,Bodrum
1323,Uludağ,İlkbahar,Doğa,8,23436.4,3437.04,1449.56,28945.89,2.43,4.64,Kapadokya
1324,Bodrum,Yaz,Kültür,10,50151.1,2207.02,2671.01,24741.16,5.0,5.0,Bodrum
1325,Kapadokya,Yaz,Kültür,5,6234.79,1086.22,1807.23,7238.31,2.58,5.0,Antalya
1326,Kapadokya,Kış,Kültür,11,12412.6,801.24,821.06,9634.75,3.86,5.0,Kapadokya
1327,Sarıkamış,Kış,Doğa,9,25819.32,1135.0,3797.48,14012.47,5.0,5.0,Sarıkamış
1328,Uludağ,Sonbahar,Doğa,6,20411.37,2004.55,1194.76,13222.05,4.63,4.86,Uludağ
1329,Uludağ,Kış,Kayak,11,39445.21,3579.84,2194.75,41573.0,2.85,5.0,Uludağ
1330,Uludağ,Yaz,Doğa,3,4312.19,1572.99,1978.88,6697.86,1.93,4.59,Antalya
1331,Antalya,Sonbahar,Doğa,12,15347.92,2376.78,2000.18,30521.55,1.51,4.75,Kapadokya
1332,Kapadokya,Yaz,Doğa,6,9698.06,1050.19,1797.52,8098.64,3.59,5.0,Kapadokya
1333,Sarıkamış,Yaz,Kayak,13,12619.37,1861.27,2348.37,26544.89,1.43,4.44,Sarıkamış
1334,Kapadokya,Sonbahar,Kültür,12,20789.08,1525.48,1229.04,19534.8,3.19,5.0,Kapadokya
1335,Kapadokya,Yaz,Kültür,9,8579.23,1475.77,962.18,14244.11,1.81,4.98,Bodrum
1336,Sarıkamış,İlkbahar,Doğa,4,8103.91,996.04,2789.74,6773.9,3.59,4.66,Kapadokya
1337,Uludağ,Yaz,Doğa,9,25761.99,1256.8,1734.36,13045.6,5.0,4.9,Uludağ
1338,Kapadokya,Yaz,Kültür,5,5550.09,733.09,1734.46,5399.89,3.08,5.0,Antalya
1339,Bodrum,Yaz,Plaj,14,52037.31,2877.63,2068.12,42354.89,3.69,5.0,Bodrum
1340,Kapadokya,İlkbahar,Doğa,5,18709.62,1321.17,2074.38,8680.25,5.0,5.0,Kapadokya
1341,Bodrum,Sonbahar,Plaj,14,37558.32,1914.51,2207.03,29010.23,3.88,4.89,Bodrum
1342,Uludağ,Sonbahar,Kayak,3,4913.06,2842.47,874.73,9402.15,1.57,4.56,Uludağ
1343,Sarıkamış,Sonbahar,Doğa,14,18380.74,1256.85,1735.42,19331.3,2.85,4.59,Kapadokya
1344,Antalya,Sonbahar,Doğa,12,29050.94,2264.73,1286.58,28463.29,3.06,4.91,Kapadokya
1345,Uludağ,Sonbahar,Kayak,12,21100.79,1253.01,1855.45,16891.54,3.75,4.77,Uludağ
1346,Sarıkamış,İlkbahar,Kayak,11,12465.06,778.37,2278.53,10840.61,3.45,4.64,Sarıkamış
1347,Kapadokya,Yaz,Doğa,4,9109.38,1311.39,1761.92,7007.48,3.9,5.0,Kapadokya
1348,Sarıkamış,Yaz,Kayak,6,11368.61,762.78,2072.82,6649.52,5.0,4.8,Sarıkamış
1349,Antalya,Kış,Doğa,8,18857.3,2716.93,2498.14,24233.61,2.33,4.83,Sarıkamış
1350,Uludağ,Yaz,Doğa,8,15290.5,2302.75,1114.19,19536.16,2.35,4.63,Antalya
1351,Antalya,İlkbahar,Kültür,14,24136.95,1643.78,2222.25,25235.12,2.87,4.89,Kapadokya
1352,Uludağ,Kış,Kayak,3,8604.37,2565.12,1341.41,9036.77,2.86,5.0,Uludağ
1353,Antalya,Sonbahar,Kültür,3,7326.49,2268.31,821.7,7626.64,2.88,4.89,Kapadokya
1354,Sarıkamış,İlkbahar,Kayak,4,3812.01,1615.67,1162.12,7624.8,1.5,4.45,Sarıkamış
1355,Sarıkamış,Sonbahar,Kayak,3,8241.82,1738.41,2915.66,8130.89,3.04,4.6,Sarıkamış
1356,Sarıkamış,Sonbahar,Kayak,10,20739.88,1570.73,1340.52,17047.86,3.65,4.66,Sarıkamış
1357,Kapadokya,Kış,Doğa,10,19469.92,1606.52,2000.62,18065.78,3.23,5.0,Uludağ
1358,Kapadokya,Sonbahar,Doğa,7,9572.88,1213.69,1995.8,10491.64,2.74,5.0,Kapadokya
1359,Bodrum,Yaz,Kültür,9,25153.21,3666.09,3468.21,36463.0,2.07,5.0,Bodrum
1360,Kapadokya,Sonbahar,Kültür,9,31226.46,2710.96,1862.2,26260.87,3.57,5.0,Kapadokya
1361,Kapadokya,Kış,Doğa,3,8230.13,801.49,1254.07,3658.54,5.0,5.0,Kapadokya
1362,Antalya,Kış,Doğa,10,30866.84,2536.63,2029.77,27396.12,3.38,4.94,Sarıkamış
1363,Antalya,Yaz,Kültür,9,18009.12,2138.7,2887.42,22135.72,2.44,5.0,Antalya
1364,Uludağ,Yaz,Doğa,7,22808.21,2007.24,1166.52,15217.22,4.5,4.85,Uludağ
1365,Antalya,Yaz,Plaj,3,4820.53,2730.02,3226.17,11416.23,1.27,5.0,Bodrum
1366,Bodrum,Yaz,Kültür,3,16115.96,2285.09,3219.22,10074.48,4.8,5.0,Bodrum
1367,Uludağ,İlkbahar,Kayak,4,9734.63,2722.53,1250.8,12140.92,2.41,4.64,Uludağ
1368,Sarıkamış,Yaz,Kayak,3,6163.97,926.26,2147.26,4926.04,3.75,4.68,Sarıkamış
1369,Uludağ,Yaz,Doğa,9,27325.62,2350.7,1851.74,23008.06,3.56,4.76,Antalya
1370,Antalya,Kış,Kültür,4,7855.28,1993.06,1051.77,9024.01,2.61,4.86,Antalya
1371,Bodrum,Sonbahar,Kültür,6,18457.86,3143.16,2641.62,21500.6,2.58,4.76,Kapadokya
1372,Kapadokya,Yaz,Doğa,5,8340.58,702.31,880.24,4391.8,5.0,5.0,Kapadokya
1373,Antalya,Sonbahar,Plaj,10,14063.35,2614.18,1834.2,27975.97,1.51,4.75,Antalya
1374,Kapadokya,Kış,Kültür,9,7846.75,2230.31,2196.37,22269.16,1.06,4.91,Kapadokya
1375,Antalya,İlkbahar,Kültür,10,9079.18,2994.33,1277.83,31221.13,1.0,4.7,Kapadokya
1376,Uludağ,Kış,Doğa,7,18810.37,4294.18,2309.95,32369.22,1.74,4.97,Uludağ
1377,Antalya,İlkbahar,Kültür,13,20163.43,2754.06,2229.03,38031.81,1.59,4.76,Kapadokya
1378,Uludağ,Sonbahar,Doğa,14,42412.49,3433.81,1213.25,49286.53,2.58,4.66,Kapadokya
1379,Sarıkamış,Sonbahar,Kayak,5,10215.6,1318.81,2301.21,8895.25,3.45,4.64,Sarıkamış
1380,Kapadokya,Yaz,Kültür,4,11340.25,2051.2,1432.91,9637.72,3.53,5.0,Kapadokya
1381,Antalya,Sonbahar,Kültür,5,15440.99,2742.12,2367.48,16078.08,2.88,4.89,Kapadokya
1382,Bodrum,Yaz,Plaj,9,33796.75,4786.49,3576.64,46655.08,2.17,5.0,Bodrum
1383,Antalya,Kış,Doğa,7,9216.67,2316.12,1674.77,17887.58,1.55,4.75,Sarıkamış
1384,Antalya,Yaz,Kültür,10,12057.82,3586.74,2298.11,38165.54,1.0,5.0,Bodrum
1385,Uludağ,Yaz,Kayak,14,41468.53,2739.59,1267.79,39622.0,3.14,4.71,Uludağ
1386,Uludağ,Kış,Kayak,9,32674.67,3885.85,1690.65,36663.34,2.67,5.0,Uludağ
1387,Antalya,Kış,Plaj,5,12963.59,2324.16,2280.64,13901.46,2.8,4.88,Antalya
1388,Sarıkamış,Yaz,Doğa,10,15444.99,1324.68,2155.75,15402.57,3.01,4.6,Antalya
1389,Antalya,Yaz,Plaj,3,4736.56,3721.39,2211.03,13375.21,1.06,5.0,Bodrum
1390,Uludağ,İlkbahar,Doğa,5,7808.18,2966.61,1646.11,16479.14,1.42,4.54,Kapadokya
1391,Antalya,Sonbahar,Kültür,10,28656.84,959.19,2297.88,11889.74,5.0,5.0,Antalya
1392,Uludağ,İlkbahar,Doğa,13,45496.62,2759.68,1180.2,37056.06,3.68,4.77,Uludağ
1393,Bodrum,Sonbahar,Kültür,3,6922.12,3990.05,2326.5,14296.65,1.45,4.65,Kapadokya
1394,Uludağ,İlkbahar,Doğa,10,13799.52,1271.43,1375.85,14090.16,2.94,4.69,Kapadokya
1395,Kapadokya,Kış,Kültür,11,9111.99,1360.15,1055.61,16017.3,1.71,4.97,Kapadokya
1396,Bodrum,Sonbahar,Plaj,7,11210.88,3085.78,1170.07,22770.49,1.48,4.65,Bodrum
1397,Sarıkamış,Yaz,Kayak,4,6496.11,848.37,1219.27,4612.77,4.22,4.72,Sarıkamış
1398,Sarıkamış,Kış,Doğa,8,9189.52,1552.72,3727.57,16149.34,1.71,4.87,Uludağ
1399,Uludağ,Sonbahar,Doğa,8,12994.3,1201.82,1734.2,11348.72,3.44,4.74,Kapadokya
1400,Sarıkamış,Yaz,Doğa,13,23484.95,1411.77,1325.03,19678.01,3.58,4.66,Antalya
1401,Kapadokya,Yaz,Doğa,12,27715.31,2481.53,1266.08,31044.39,2.68,5.0,Antalya
1402,Bodrum,Yaz,Kültür,14,20153.75,4893.54,1487.7,69997.2,1.0,5.0,Antalya
1403,Kapadokya,Yaz,Doğa,11,27342.49,1634.92,1547.55,19531.62,4.2,5.0,Kapadokya
1404,Antalya,Yaz,Kültür,8,23397.23,1081.57,1218.9,9871.44,5.0,5.0,Antalya
1405,Sarıkamış,İlkbahar,Kayak,14,28120.53,1975.61,2055.67,29714.21,2.84,4.58,Sarıkamış
1406,Uludağ,Yaz,Kayak,9,22535.94,2830.16,948.52,26419.97,2.56,4.66,Uludağ
1407,Sarıkamış,Kış,Kayak,9,22545.82,1927.62,3248.96,20597.52,3.28,5.0,Sarıkamış
1408,Sarıkamış,Yaz,Doğa,4,8206.79,1003.61,2276.91,6291.37,3.91,4.69,Sarıkamış
1409,Uludağ,Kış,Doğa,7,24927.42,3201.31,1179.16,23588.32,3.17,5.0,Uludağ
1410,Kapadokya,Kış,Kültür,13,27905.57,701.29,2105.28,11222.05,5.0,5.0,Kapadokya
1411,Antalya,Sonbahar,Doğa,3,3513.91,1070.71,2476.79,5688.94,1.85,4.79,Kapadokya
1412,Sarıkamış,İlkbahar,Doğa,7,6462.5,1607.24,2709.14,13959.85,1.39,4.44,Kapadokya
1413,Kapadokya,İlkbahar,Kültür,12,18529.39,1042.25,1111.62,13618.58,4.08,5.0,Kapadokya
1414,Antalya,Yaz,Doğa,7,21361.15,2825.71,2483.77,22263.71,2.88,5.0,Antalya
1415,Uludağ,İlkbahar,Kayak,4,9440.16,2147.26,1618.61,10207.65,2.77,4.68,Uludağ
1416,Sarıkamış,İlkbahar,Doğa,14,29792.45,1070.32,2121.39,17105.93,5.0,4.8,Sarıkamış
1417,Antalya,Sonbahar,Kültür,6,6132.92,1962.1,1925.19,13697.78,1.34,4.73,Kapadokya
1418,Uludağ,Yaz,Doğa,3,8109.99,2145.64,931.2,7368.12,3.3,4.73,Antalya
1419,Sarıkamış,İlkbahar,Kayak,4,8569.81,1779.44,1456.94,8574.7,3.0,4.6,Sarıkamış
1420,Bodrum,İlkbahar,Plaj,6,9255.41,2937.28,1375.16,18998.82,1.46,4.65,Bodrum
1421,Kapadokya,Sonbahar,Kültür,13,17117.76,2246.12,1705.37,30904.93,1.66,5.0,Kapadokya
1422,Antalya,İlkbahar,Doğa,9,9189.65,1235.89,815.64,11938.63,2.31,4.83,Kapadokya
1423,Kapadokya,Yaz,Doğa,14,36482.96,1048.69,1218.74,15900.41,5.0,5.0,Kapadokya
1424,Antalya,İlkbahar,Kültür,10,27202.74,2448.15,1358.92,25840.39,3.16,4.92,Kapadokya
1425,Antalya,Kış,Doğa,4,8575.21,1293.4,1460.67,6634.28,3.88,4.99,Antalya
1426,Bodrum,İlkbahar,Kültür,3,9487.16,2692.58,1838.9,9916.65,2.87,4.79,Kapadokya
1427,Uludağ,Sonbahar,Kayak,13,45777.47,2308.15,1399.7,31405.62,4.37,4.84,Uludağ
1428,Antalya,Yaz,Doğa,9,12501.9,3064.26,2107.46,29685.82,1.26,5.0,Antalya
1429,Sarıkamış,Kış,Kayak,14,19456.09,2390.57,2800.25,36268.19,1.61,4.86,Uludağ
1430,Uludağ,İlkbahar,Kayak,9,29149.24,1301.53,1988.93,13702.74,5.0,4.9,Uludağ
1431,Antalya,İlkbahar,Doğa,14,27997.03,2737.43,1501.95,39825.99,2.11,4.81,Kapadokya
1432,Uludağ,İlkbahar,Kayak,9,11451.88,1763.04,1552.82,17420.17,1.97,4.6,Uludağ
1433,Sarıkamış,İlkbahar,Kayak,6,5724.01,1210.74,2943.9,10208.36,1.68,4.47,Sarıkamış
1434,Kapadokya,İlkbahar,Kültür,3,5978.18,2906.83,2593.81,11314.3,1.59,5.0,Kapadokya
1435,Antalya,Sonbahar,Kültür,6,17061.83,2112.79,1373.24,14049.99,3.64,4.96,Antalya
1436,Antalya,İlkbahar,Doğa,8,24354.66,906.31,1757.53,9008.04,5.0,5.0,Antalya
1437,Antalya,Yaz,Plaj,3,8275.4,1442.88,2421.13,6749.78,3.68,5.0,Antalya
1438,Bodrum,İlkbahar,Plaj,4,18107.94,1189.79,2045.73,6804.88,5.0,5.0,Bodrum
1439,Uludağ,Kış,Kayak,4,19145.43,4549.23,1224.2,19421.1,2.96,5.0,Uludağ
1440,Kapadokya,Yaz,Doğa,6,16977.44,2316.22,892.77,14790.07,3.44,5.0,Kapadokya
1441,Sarıkamış,Kış,Doğa,12,33531.33,1205.89,1519.41,15990.08,5.0,5.0,Sarıkamış
1442,Sarıkamış,Kış,Kayak,13,12382.54,2445.04,2215.24,34000.78,1.09,4.81,Uludağ
1443,Antalya,Yaz,Plaj,12,23402.16,3341.52,2400.24,42498.43,1.65,5.0,Bodrum
1444,Uludağ,İlkbahar,Kayak,10,20157.39,2310.46,1052.3,24156.93,2.5,4.65,Uludağ
1445,Sarıkamış,İlkbahar,Kayak,8,14508.88,791.78,2373.73,8707.93,5.0,4.8,Sarıkamış
1446,Sarıkamış,Sonbahar,Kayak,4,7654.9,1945.57,2254.79,10037.06,2.29,4.53,Sarıkamış
1447,Uludağ,Sonbahar,Kayak,11,32631.69,2891.5,1024.89,32831.44,2.98,4.7,Uludağ
1448,Uludağ,Yaz,Kayak,12,17956.62,2130.68,687.43,26255.63,2.05,4.61,Uludağ
1449,Kapadokya,Yaz,Doğa,10,20843.14,801.67,1709.28,9725.98,5.0,5.0,Kapadokya
1450,Antalya,Yaz,Doğa,14,44206.36,3248.61,2085.8,47566.3,2.79,5.0,Antalya
1451,Bodrum,Sonbahar,Plaj,12,31769.24,3525.43,2422.57,44727.68,2.13,4.71,Bodrum
1452,Sarıkamış,Yaz,Doğa,5,7654.74,1756.7,1455.27,10238.79,2.24,4.52,Antalya
1453,Uludağ,Sonbahar,Doğa,4,9408.99,3025.96,1824.18,13928.02,2.03,4.6,Kapadokya
1454,Sarıkamış,Kış,Kayak,4,7078.24,2257.64,2687.04,11717.6,1.81,4.88,Sarıkamış
1455,Antalya,Yaz,Kültür,4,17319.28,1332.48,2684.52,8014.42,5.0,5.0,Antalya
1456,Sarıkamış,İlkbahar,Kayak,5,8244.48,1595.38,1878.08,9855.0,2.51,4.55,Sarıkamış
1457,Uludağ,Yaz,Kayak,14,39323.49,2979.74,1101.71,42818.09,2.76,4.68,Uludağ
1458,Kapadokya,Yaz,Kültür,8,15074.08,1837.19,1085.68,15783.24,2.87,5.0,Bodrum
1459,Uludağ,Yaz,Kayak,10,12962.49,2306.59,1066.71,24132.61,1.61,4.56,Uludağ
1460,Antalya,Sonbahar,Kültür,9,17365.17,1712.66,2045.63,17459.6,2.98,4.9,Kapadokya
1461,Sarıkamış,İlkbahar,Kayak,11,11949.29,1453.34,2170.39,18157.13,1.97,4.5,Sarıkamış
